experiment_id,type,dataset,language_slice,dense_model,sparse_method,sparse_variant,hybrid_alpha,re_ranker,re_rank_topN,chunk_size,overlap,K_dense,K_sparse,K_report,ann_index,hnsw_M,efConstruction,efSearch,seed
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__english__c200__s7,dense_rerank,MIRACL,english,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__english__c200__s42,dense_rerank,MIRACL,english,LaBSE,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__english__c200__s7,dense_rerank,MIRACL,english,LaBSE,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__english__c300__s42,dense_rerank,MIRACL,english,LaBSE,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__english__c300__s7,dense_rerank,MIRACL,english,LaBSE,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__english__c300__s42,dense_rerank,MIRACL,english,LaBSE,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__english__c300__s7,dense_rerank,MIRACL,english,LaBSE,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__english__c200__s42,dense_rerank,MIRACL,english,mContriever,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__english__c200__s7,dense_rerank,MIRACL,english,mContriever,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__english__c200__s42,dense_rerank,MIRACL,english,mContriever,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__english__c200__s7,dense_rerank,MIRACL,english,mContriever,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__english__c300__s42,dense_rerank,MIRACL,english,mContriever,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__english__c300__s7,dense_rerank,MIRACL,english,mContriever,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__english__c300__s42,dense_rerank,MIRACL,english,mContriever,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__english__c300__s7,dense_rerank,MIRACL,english,mContriever,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__english__c200__s42,dense_rerank,MIRACL,english,mE5,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__english__c200__s7,dense_rerank,MIRACL,english,mE5,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__english__c200__s42,dense_rerank,MIRACL,english,mE5,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__english__c200__s7,dense_rerank,MIRACL,english,mE5,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__english__c300__s42,dense_rerank,MIRACL,english,mE5,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__english__c300__s7,dense_rerank,MIRACL,english,mE5,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__english__c300__s42,dense_rerank,MIRACL,english,mE5,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__english__c300__s7,dense_rerank,MIRACL,english,mE5,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__spanish__c200__s42,dense_rerank,MIRACL,spanish,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__spanish__c200__s7,dense_rerank,MIRACL,spanish,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__spanish__c200__s42,dense_rerank,MIRACL,spanish,LaBSE,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__spanish__c200__s7,dense_rerank,MIRACL,spanish,LaBSE,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__spanish__c300__s42,dense_rerank,MIRACL,spanish,LaBSE,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__spanish__c300__s7,dense_rerank,MIRACL,spanish,LaBSE,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__spanish__c300__s42,dense_rerank,MIRACL,spanish,LaBSE,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__spanish__c300__s7,dense_rerank,MIRACL,spanish,LaBSE,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__spanish__c200__s42,dense_rerank,MIRACL,spanish,mContriever,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__spanish__c200__s7,dense_rerank,MIRACL,spanish,mContriever,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__spanish__c200__s42,dense_rerank,MIRACL,spanish,mContriever,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__spanish__c200__s7,dense_rerank,MIRACL,spanish,mContriever,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__spanish__c300__s42,dense_rerank,MIRACL,spanish,mContriever,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__spanish__c300__s7,dense_rerank,MIRACL,spanish,mContriever,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__spanish__c300__s42,dense_rerank,MIRACL,spanish,mContriever,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__spanish__c300__s7,dense_rerank,MIRACL,spanish,mContriever,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__spanish__c200__s42,dense_rerank,MIRACL,spanish,mE5,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__spanish__c200__s7,dense_rerank,MIRACL,spanish,mE5,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__spanish__c200__s42,dense_rerank,MIRACL,spanish,mE5,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__spanish__c200__s7,dense_rerank,MIRACL,spanish,mE5,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__spanish__c300__s42,dense_rerank,MIRACL,spanish,mE5,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__spanish__c300__s7,dense_rerank,MIRACL,spanish,mE5,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__spanish__c300__s42,dense_rerank,MIRACL,spanish,mE5,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__spanish__c300__s7,dense_rerank,MIRACL,spanish,mE5,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__swahili__c200__s42,dense_rerank,MIRACL,swahili,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__swahili__c200__s7,dense_rerank,MIRACL,swahili,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__swahili__c200__s42,dense_rerank,MIRACL,swahili,LaBSE,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__swahili__c200__s7,dense_rerank,MIRACL,swahili,LaBSE,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__swahili__c300__s42,dense_rerank,MIRACL,swahili,LaBSE,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__swahili__c300__s7,dense_rerank,MIRACL,swahili,LaBSE,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__swahili__c300__s42,dense_rerank,MIRACL,swahili,LaBSE,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__swahili__c300__s7,dense_rerank,MIRACL,swahili,LaBSE,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__swahili__c200__s42,dense_rerank,MIRACL,swahili,mContriever,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__swahili__c200__s7,dense_rerank,MIRACL,swahili,mContriever,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__swahili__c200__s42,dense_rerank,MIRACL,swahili,mContriever,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__swahili__c200__s7,dense_rerank,MIRACL,swahili,mContriever,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__swahili__c300__s42,dense_rerank,MIRACL,swahili,mContriever,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__swahili__c300__s7,dense_rerank,MIRACL,swahili,mContriever,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__swahili__c300__s42,dense_rerank,MIRACL,swahili,mContriever,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__swahili__c300__s7,dense_rerank,MIRACL,swahili,mContriever,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__swahili__c200__s42,dense_rerank,MIRACL,swahili,mE5,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__swahili__c200__s7,dense_rerank,MIRACL,swahili,mE5,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__swahili__c200__s42,dense_rerank,MIRACL,swahili,mE5,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__swahili__c200__s7,dense_rerank,MIRACL,swahili,mE5,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__swahili__c300__s42,dense_rerank,MIRACL,swahili,mE5,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__swahili__c300__s7,dense_rerank,MIRACL,swahili,mE5,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__swahili__c300__s42,dense_rerank,MIRACL,swahili,mE5,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__swahili__c300__s7,dense_rerank,MIRACL,swahili,mE5,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__bengali__c200__s42,dense_rerank,MIRACL,bengali,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__bengali__c200__s7,dense_rerank,MIRACL,bengali,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__bengali__c200__s42,dense_rerank,MIRACL,bengali,LaBSE,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__bengali__c200__s7,dense_rerank,MIRACL,bengali,LaBSE,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__bengali__c300__s42,dense_rerank,MIRACL,bengali,LaBSE,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__bengali__c300__s7,dense_rerank,MIRACL,bengali,LaBSE,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__bengali__c300__s42,dense_rerank,MIRACL,bengali,LaBSE,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__bengali__c300__s7,dense_rerank,MIRACL,bengali,LaBSE,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__bengali__c200__s42,dense_rerank,MIRACL,bengali,mContriever,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__bengali__c200__s7,dense_rerank,MIRACL,bengali,mContriever,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__bengali__c200__s42,dense_rerank,MIRACL,bengali,mContriever,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__bengali__c200__s7,dense_rerank,MIRACL,bengali,mContriever,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__bengali__c300__s42,dense_rerank,MIRACL,bengali,mContriever,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__bengali__c300__s7,dense_rerank,MIRACL,bengali,mContriever,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__bengali__c300__s42,dense_rerank,MIRACL,bengali,mContriever,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__bengali__c300__s7,dense_rerank,MIRACL,bengali,mContriever,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__bengali__c200__s42,dense_rerank,MIRACL,bengali,mE5,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__bengali__c200__s7,dense_rerank,MIRACL,bengali,mE5,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__bengali__c200__s42,dense_rerank,MIRACL,bengali,mE5,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__bengali__c200__s7,dense_rerank,MIRACL,bengali,mE5,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__bengali__c300__s42,dense_rerank,MIRACL,bengali,mE5,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__bengali__c300__s7,dense_rerank,MIRACL,bengali,mE5,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__bengali__c300__s42,dense_rerank,MIRACL,bengali,mE5,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__bengali__c300__s7,dense_rerank,MIRACL,bengali,mE5,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c200__s42,dense_rerank,MIRACL,yoruba,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c200__s7,dense_rerank,MIRACL,yoruba,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__yoruba__c200__s42,dense_rerank,MIRACL,yoruba,LaBSE,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__yoruba__c200__s7,dense_rerank,MIRACL,yoruba,LaBSE,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c300__s42,dense_rerank,MIRACL,yoruba,LaBSE,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c300__s7,dense_rerank,MIRACL,yoruba,LaBSE,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__yoruba__c300__s42,dense_rerank,MIRACL,yoruba,LaBSE,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__top50__MIRACL__yoruba__c300__s7,dense_rerank,MIRACL,yoruba,LaBSE,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c200__s42,dense_rerank,MIRACL,yoruba,mContriever,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c200__s7,dense_rerank,MIRACL,yoruba,mContriever,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__yoruba__c200__s42,dense_rerank,MIRACL,yoruba,mContriever,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__yoruba__c200__s7,dense_rerank,MIRACL,yoruba,mContriever,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c300__s42,dense_rerank,MIRACL,yoruba,mContriever,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c300__s7,dense_rerank,MIRACL,yoruba,mContriever,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__yoruba__c300__s42,dense_rerank,MIRACL,yoruba,mContriever,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mContriever__mMiniLM_crossencoder__top50__MIRACL__yoruba__c300__s7,dense_rerank,MIRACL,yoruba,mContriever,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c200__s42,dense_rerank,MIRACL,yoruba,mE5,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c200__s7,dense_rerank,MIRACL,yoruba,mE5,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__yoruba__c200__s42,dense_rerank,MIRACL,yoruba,mE5,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__yoruba__c200__s7,dense_rerank,MIRACL,yoruba,mE5,,,,mMiniLM_crossencoder,50.0,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c300__s42,dense_rerank,MIRACL,yoruba,mE5,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__topNone__MIRACL__yoruba__c300__s7,dense_rerank,MIRACL,yoruba,mE5,,,,mMiniLM_crossencoder,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__yoruba__c300__s42,dense_rerank,MIRACL,yoruba,mE5,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__mE5__mMiniLM_crossencoder__top50__MIRACL__yoruba__c300__s7,dense_rerank,MIRACL,yoruba,mE5,,,,mMiniLM_crossencoder,50.0,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__Mr.TyDi__english__c200__s42,dense_rerank,Mr.TyDi,english,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseRerank__LaBSE__mMiniLM_crossencoder__topNone__Mr.TyDi__english__c200__s7,dense_rerank,Mr.TyDi,english,LaBSE,,,,mMiniLM_crossencoder,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
